"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
4380,Moœcice,RatherSafe,ebce6953-5277-4f84-9f01-a30c70ea0abd,INTERVENTION,PATROLLING,0
4392,Krzy¿,RatherSafe,93632a4c-ebf4-493a-9e83-705ef01a6e1a,CALCULATING_PATH,PATROLLING,0
4392,Piaskówka,RatherSafe,9bfb8e93-a3a5-4d0d-bd2f-7d40b6d7be35,CALCULATING_PATH,PATROLLING,0
4392,Moœcice,RatherSafe,ebce6953-5277-4f84-9f01-a30c70ea0abd,CALCULATING_PATH,PATROLLING,0
4414,Strusina,RatherSafe,336a13e7-c542-4f74-905b-23184c27cf18,PATROLLING,CALCULATING_PATH,0
4425,Gumniska-Zab³ocie,Safe,a2f74238-9078-4b62-9e73-392c54778b54,PATROLLING,CALCULATING_PATH,0
4425,Strusina,RatherSafe,336a13e7-c542-4f74-905b-23184c27cf18,CALCULATING_PATH,PATROLLING,0
4436,Krzy¿,RatherSafe,3159f8d4-ea20-44ad-abec-2208a2442265,PATROLLING,CALCULATING_PATH,0
4436,Gumniska-Zab³ocie,Safe,a2f74238-9078-4b62-9e73-392c54778b54,CALCULATING_PATH,PATROLLING,0
4448,Krzy¿,RatherSafe,765d7ef0-48e0-4ac7-bcd7-f9ccca24ffa6,PATROLLING,CALCULATING_PATH,0
4448,Krzy¿,RatherSafe,3159f8d4-ea20-44ad-abec-2208a2442265,CALCULATING_PATH,PATROLLING,0
4456,Klikowa,RatherSafe,7bde36d3-1740-4f83-892b-7613d7144a61,FIRING,PATROLLING,0
4459,Krzy¿,RatherSafe,765d7ef0-48e0-4ac7-bcd7-f9ccca24ffa6,CALCULATING_PATH,PATROLLING,0
4459,Grabówka,RatherSafe,556f11eb-1dc2-4359-88aa-a27d8180163a,PATROLLING,CALCULATING_PATH,0
4459,Klikowa,RatherSafe,7bde36d3-1740-4f83-892b-7613d7144a61,PATROLLING,CALCULATING_PATH,0
4471,Grabówka,RatherSafe,556f11eb-1dc2-4359-88aa-a27d8180163a,CALCULATING_PATH,PATROLLING,0
4472,Krzy¿,RatherSafe,f5154a28-89bd-44b0-b047-a8ea2e052943,PATROLLING,CALCULATING_PATH,0
4472,Klikowa,RatherSafe,7bde36d3-1740-4f83-892b-7613d7144a61,CALCULATING_PATH,PATROLLING,0
4484,Krzy¿,RatherSafe,f5154a28-89bd-44b0-b047-a8ea2e052943,CALCULATING_PATH,PATROLLING,0
4516,Chyszów,RatherSafe,972841a3-e987-4249-96b1-f36656790b37,PATROLLING,TRANSFER_TO_INTERVENTION,0
4516,Chyszów,RatherSafe,972841a3-e987-4249-96b1-f36656790b37,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
4528,Chyszów,RatherSafe,972841a3-e987-4249-96b1-f36656790b37,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
4539,Strusina,RatherSafe,96573bc2-fd7d-4893-b895-1b569a7925e8,INTERVENTION,PATROLLING,0
4539,Krzy¿,RatherSafe,92d8723f-9f6c-4d11-8090-97685e212d0c,PATROLLING,CALCULATING_PATH,0
4540,Gumniska-Zab³ocie,Safe,fa3572bd-624c-4868-96df-1b872ef7322f,TRANSFER_TO_INTERVENTION,INTERVENTION,0
4550,Strusina,RatherSafe,96573bc2-fd7d-4893-b895-1b569a7925e8,CALCULATING_PATH,PATROLLING,0
4550,Krzy¿,RatherSafe,92d8723f-9f6c-4d11-8090-97685e212d0c,CALCULATING_PATH,PATROLLING,0
4561,Starówka,RatherSafe,556f11eb-1dc2-4359-88aa-a27d8180163a,PATROLLING,TRANSFER_TO_FIRING,0
4562,Starówka,RatherSafe,556f11eb-1dc2-4359-88aa-a27d8180163a,TRANSFER_TO_FIRING,CALCULATING_PATH,0
4562,Piaskówka,RatherSafe,9bfb8e93-a3a5-4d0d-bd2f-7d40b6d7be35,PATROLLING,TRANSFER_TO_FIRING,0
4563,Piaskówka,RatherSafe,9bfb8e93-a3a5-4d0d-bd2f-7d40b6d7be35,TRANSFER_TO_FIRING,CALCULATING_PATH,0
