"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
1594,Gumniska-Zab³ocie,RatherSafe,60bf129c-450c-4da3-9bbe-69ce3e95bea0,CALCULATING_PATH,PATROLLING,0
1607,Krzy¿,NotSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,PATROLLING,TRANSFER_TO_INTERVENTION,0
1607,Krzy¿,NotSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1608,Grabówka,RatherSafe,3bc25330-4842-4707-accf-f83f7c584371,INTERVENTION,PATROLLING,0
1608,Grabówka,RatherSafe,41488dc4-32dd-442b-92a6-ccc4613c85dc,PATROLLING,CALCULATING_PATH,0
1620,Krzy¿,NotSafe,8357582c-4d97-4849-b7c3-51a1752e951c,PATROLLING,CALCULATING_PATH,0
1632,Grabówka,RatherSafe,41488dc4-32dd-442b-92a6-ccc4613c85dc,CALCULATING_PATH,PATROLLING,0
1632,Jasna,RatherSafe,dac8de60-67e3-4e05-93e5-8a2c4be3939f,PATROLLING,CALCULATING_PATH,0
1654,Piaskówka,RatherSafe,6ee5c357-9588-4493-89a4-337068bbaee8,PATROLLING,TRANSFER_TO_INTERVENTION,0
1655,Piaskówka,RatherSafe,6ee5c357-9588-4493-89a4-337068bbaee8,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
1655,Grabówka,RatherSafe,3bc25330-4842-4707-accf-f83f7c584371,CALCULATING_PATH,PATROLLING,0
1655,Krzy¿,NotSafe,387ac5e5-3058-4caf-baf4-2f97c42ce070,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
1655,Krzy¿,NotSafe,8357582c-4d97-4849-b7c3-51a1752e951c,CALCULATING_PATH,PATROLLING,0
1670,Moœcice,RatherSafe,9f6927b1-a150-46a9-b92c-9e683a4b6c44,PATROLLING,CALCULATING_PATH,0
1682,Jasna,RatherSafe,dac8de60-67e3-4e05-93e5-8a2c4be3939f,CALCULATING_PATH,PATROLLING,0
1700,Krzy¿,NotSafe,8357582c-4d97-4849-b7c3-51a1752e951c,PATROLLING,TRANSFER_TO_FIRING,0
