"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
21651,Friedrichshain-Kreuzberg,RatherSafe,19fa2a9e-16f5-4742-a934-1816ca4512a5,PATROLLING,CALCULATING_PATH,0
21654,Friedrichshain-Kreuzberg,RatherSafe,e63a0775-ddf3-4eb1-b38c-874d34047388,PATROLLING,CALCULATING_PATH,0
21659,Friedrichshain-Kreuzberg,RatherSafe,288299c6-8cbf-4291-a149-965bccaa05a2,PATROLLING,CALCULATING_PATH,0
21659,Charlottenburg-Wilmersdorf,NotSafe,0de5d9b0-fef9-4f12-b8ed-4b4c8166aaed,TRANSFER_TO_FIRING,FIRING,0
21686,Charlottenburg-Wilmersdorf,NotSafe,cbf24349-bc54-484c-b729-36d9d6725c7c,PATROLLING,TRANSFER_TO_FIRING,0
21687,Charlottenburg-Wilmersdorf,NotSafe,cbf24349-bc54-484c-b729-36d9d6725c7c,TRANSFER_TO_FIRING,CALCULATING_PATH,0
21739,Reinickendorf,RatherSafe,ae295ff2-caee-4f65-92ef-0ab524c0d920,CALCULATING_PATH,PATROLLING,0
21765,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,PATROLLING,TRANSFER_TO_INTERVENTION,0
21766,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
21766,Friedrichshain-Kreuzberg,RatherSafe,54da2f8c-bd5e-4ae5-a4b3-15c74249080a,CALCULATING_PATH,PATROLLING,0
21767,Friedrichshain-Kreuzberg,RatherSafe,0db0b6ab-c0c7-4911-8913-6f0f46f07a58,CALCULATING_PATH,PATROLLING,0
21767,Friedrichshain-Kreuzberg,RatherSafe,e63a0775-ddf3-4eb1-b38c-874d34047388,CALCULATING_PATH,PATROLLING,0
21767,Pankow,Safe,2fc54077-ac64-4f7c-8f74-fd39453ab7fe,TRANSFER_TO_INTERVENTION,INTERVENTION,0
21768,Friedrichshain-Kreuzberg,RatherSafe,288299c6-8cbf-4291-a149-965bccaa05a2,CALCULATING_PATH,PATROLLING,0
21794,Charlottenburg-Wilmersdorf,NotSafe,cbf24349-bc54-484c-b729-36d9d6725c7c,CALCULATING_PATH,TRANSFER_TO_FIRING,0
21795,Friedrichshain-Kreuzberg,RatherSafe,19fa2a9e-16f5-4742-a934-1816ca4512a5,CALCULATING_PATH,PATROLLING,0
21821,Steglitz-Zehlendorf,RatherSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,PATROLLING,TRANSFER_TO_INTERVENTION,0
21821,Steglitz-Zehlendorf,RatherSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
21847,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
21851,Treptow-Köpenick,RatherSafe,83d219fe-51fe-4751-8e70-18cd4a0730ed,PATROLLING,CALCULATING_PATH,0
21901,Steglitz-Zehlendorf,RatherSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
21951,Treptow-Köpenick,RatherSafe,83d219fe-51fe-4751-8e70-18cd4a0730ed,CALCULATING_PATH,PATROLLING,0
22002,Charlottenburg-Wilmersdorf,NotSafe,cbf24349-bc54-484c-b729-36d9d6725c7c,TRANSFER_TO_FIRING,FIRING,0
22079,Treptow-Köpenick,RatherSafe,12accf81-447c-451c-8c03-32647877fab0,INTERVENTION,PATROLLING,0
22134,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,TRANSFER_TO_INTERVENTION,TRANSFER_TO_FIRING,0
22134,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,TRANSFER_TO_FIRING,CALCULATING_PATH,0
22161,Steglitz-Zehlendorf,RatherSafe,688b81f2-bab9-44e1-a41e-d3e6327773d6,TRANSFER_TO_INTERVENTION,INTERVENTION,0
22187,Treptow-Köpenick,RatherSafe,12accf81-447c-451c-8c03-32647877fab0,CALCULATING_PATH,PATROLLING,0
22212,Spandau,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,CALCULATING_PATH,TRANSFER_TO_FIRING,0
22215,Treptow-Köpenick,RatherSafe,a938cf23-ae1f-4742-8f5f-e90068c63597,PATROLLING,CALCULATING_PATH,0
22344,Treptow-Köpenick,RatherSafe,a938cf23-ae1f-4742-8f5f-e90068c63597,CALCULATING_PATH,PATROLLING,0
22368,Tempelhof-Schöneberg,NotSafe,640d6088-89f1-4984-8111-bad4db87dd2a,INTERVENTION,PATROLLING,0
22374,Tempelhof-Schöneberg,NotSafe,e63a0775-ddf3-4eb1-b38c-874d34047388,PATROLLING,CALCULATING_PATH,0
22401,Charlottenburg-Wilmersdorf,NotSafe,6835961a-1df0-4020-9234-ae4014fde6f8,TRANSFER_TO_FIRING,FIRING,0
