"simulationTime[s]","districtName","districtSafetyLevel","patrolID","previousPatrolState","currentPatrolState","isNight"
14952,Dêbniki,NotSafe,ad0d393e-d33f-429c-bac3-35d07d744803,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
14952,Nowa Huta,RatherSafe,5c83093a-9f3e-42a5-9318-f4c59fa1c2ea,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
14954,Bie¿anów-Prokocim,RatherSafe,b644090a-f1ff-47ab-9f30-f3e37e242489,PATROLLING,CALCULATING_PATH,0
14979,Dêbniki,NotSafe,ad0d393e-d33f-429c-bac3-35d07d744803,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
14979,Wzgórza Krzes³awickie,RatherSafe,feb54bca-d044-4f80-b7d4-351de1bf8f77,CALCULATING_PATH,PATROLLING,0
14981,,,ad0d6bf7-377a-4805-9e56-a36b9af31523,PATROLLING,CALCULATING_PATH,0
14981,Bie¿anów-Prokocim,RatherSafe,b644090a-f1ff-47ab-9f30-f3e37e242489,CALCULATING_PATH,PATROLLING,0
14982,Podgórze,RatherSafe,98e64681-7b99-449b-947b-b5eccb2d0586,PATROLLING,CALCULATING_PATH,0
15008,Bie¿anów-Prokocim,RatherSafe,fa6481d7-eb65-4f3f-b51b-fc88fade872d,PATROLLING,TRANSFER_TO_INTERVENTION,0
15009,Bie¿anów-Prokocim,RatherSafe,fa6481d7-eb65-4f3f-b51b-fc88fade872d,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15010,Zwierzyniec,NotSafe,ea3ca034-13a6-4d33-8fa7-b01144fefa80,PATROLLING,TRANSFER_TO_INTERVENTION,0
15011,Zwierzyniec,NotSafe,ea3ca034-13a6-4d33-8fa7-b01144fefa80,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15011,Podgórze,RatherSafe,98e64681-7b99-449b-947b-b5eccb2d0586,CALCULATING_PATH,PATROLLING,0
15036,Bie¿anów-Prokocim,RatherSafe,fa6481d7-eb65-4f3f-b51b-fc88fade872d,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15036,Zwierzyniec,NotSafe,894191c7-1cb5-4b6f-8780-c8aaea201d42,TRANSFER_TO_FIRING,FIRING,0
15037,Zwierzyniec,NotSafe,ea3ca034-13a6-4d33-8fa7-b01144fefa80,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15038,Nowa Huta,RatherSafe,5c83093a-9f3e-42a5-9318-f4c59fa1c2ea,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15038,,,ad0d6bf7-377a-4805-9e56-a36b9af31523,CALCULATING_PATH,PATROLLING,0
15090,Bronowice,RatherSafe,22378064-7b8d-4d53-97ef-9870f9faa260,PATROLLING,CALCULATING_PATH,0
15116,Bronowice,RatherSafe,22378064-7b8d-4d53-97ef-9870f9faa260,CALCULATING_PATH,PATROLLING,0
15143,Zwierzyniec,NotSafe,ea3ca034-13a6-4d33-8fa7-b01144fefa80,TRANSFER_TO_INTERVENTION,TRANSFER_TO_FIRING,0
15144,Zwierzyniec,NotSafe,ea3ca034-13a6-4d33-8fa7-b01144fefa80,TRANSFER_TO_FIRING,CALCULATING_PATH,0
15145,Stare Miasto,RatherSafe,ad0d393e-d33f-429c-bac3-35d07d744803,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15170,Zwierzyniec,NotSafe,ea3ca034-13a6-4d33-8fa7-b01144fefa80,CALCULATING_PATH,TRANSFER_TO_FIRING,0
15171,Nowa Huta,RatherSafe,dc651d65-15d5-4a93-9f82-320690d81d08,PATROLLING,CALCULATING_PATH,0
15197,Podgórze Duchackie,Safe,d356a481-d51b-4f58-b421-c0e46e9b3ddd,PATROLLING,CALCULATING_PATH,0
15197,Nowa Huta,RatherSafe,dc651d65-15d5-4a93-9f82-320690d81d08,CALCULATING_PATH,PATROLLING,0
15223,Dêbniki,NotSafe,13426551-d57b-4975-9375-80a207278880,PATROLLING,TRANSFER_TO_INTERVENTION,0
15224,Dêbniki,NotSafe,13426551-d57b-4975-9375-80a207278880,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15224,Podgórze Duchackie,Safe,d356a481-d51b-4f58-b421-c0e46e9b3ddd,CALCULATING_PATH,PATROLLING,0
15250,Swoszowice,RatherSafe,a4eef3c3-c582-4862-8bba-838db150522f,PATROLLING,CALCULATING_PATH,0
15251,Podgórze Duchackie,Safe,704f4249-9bd9-4951-b5f9-9b1cfdb75c00,PATROLLING,CALCULATING_PATH,0
15251,Dêbniki,NotSafe,13426551-d57b-4975-9375-80a207278880,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15277,Podgórze Duchackie,Safe,704f4249-9bd9-4951-b5f9-9b1cfdb75c00,CALCULATING_PATH,PATROLLING,0
15303,Zwierzyniec,NotSafe,ea3ca034-13a6-4d33-8fa7-b01144fefa80,TRANSFER_TO_FIRING,FIRING,0
15304,Swoszowice,RatherSafe,a4eef3c3-c582-4862-8bba-838db150522f,CALCULATING_PATH,PATROLLING,0
15355,Bie¿anów-Prokocim,RatherSafe,fa6481d7-eb65-4f3f-b51b-fc88fade872d,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15355,£agiewniki-Borek Fa³êcki,RatherSafe,13426551-d57b-4975-9375-80a207278880,TRANSFER_TO_INTERVENTION,INTERVENTION,0
15406,Stare Miasto,RatherSafe,22378064-7b8d-4d53-97ef-9870f9faa260,PATROLLING,CALCULATING_PATH,0
15432,Stare Miasto,RatherSafe,22378064-7b8d-4d53-97ef-9870f9faa260,CALCULATING_PATH,PATROLLING,0
15432,Stare Miasto,RatherSafe,c520aa46-7fbb-458d-bfc4-99bc5784ca26,INTERVENTION,PATROLLING,0
15459,Stare Miasto,RatherSafe,c520aa46-7fbb-458d-bfc4-99bc5784ca26,CALCULATING_PATH,PATROLLING,0
15460,Podgórze,RatherSafe,b644090a-f1ff-47ab-9f30-f3e37e242489,PATROLLING,CALCULATING_PATH,0
15486,Podgórze,RatherSafe,b644090a-f1ff-47ab-9f30-f3e37e242489,CALCULATING_PATH,PATROLLING,0
15487,Podgórze Duchackie,Safe,98e64681-7b99-449b-947b-b5eccb2d0586,PATROLLING,CALCULATING_PATH,0
15538,Podgórze,RatherSafe,1fcbfd9a-2ec2-4f99-b8aa-0612184f0976,PATROLLING,CALCULATING_PATH,0
15539,Podgórze Duchackie,Safe,98e64681-7b99-449b-947b-b5eccb2d0586,CALCULATING_PATH,PATROLLING,0
15564,Podgórze,RatherSafe,1fcbfd9a-2ec2-4f99-b8aa-0612184f0976,CALCULATING_PATH,PATROLLING,0
15639,Zwierzyniec,NotSafe,22378064-7b8d-4d53-97ef-9870f9faa260,PATROLLING,TRANSFER_TO_INTERVENTION,0
15640,Zwierzyniec,NotSafe,22378064-7b8d-4d53-97ef-9870f9faa260,TRANSFER_TO_INTERVENTION,CALCULATING_PATH,0
15667,Nowa Huta,RatherSafe,51b0a4f4-db67-4de6-b658-6b0130e9f34e,PATROLLING,CALCULATING_PATH,0
15668,Zwierzyniec,NotSafe,22378064-7b8d-4d53-97ef-9870f9faa260,CALCULATING_PATH,TRANSFER_TO_INTERVENTION,0
15719,Nowa Huta,RatherSafe,51b0a4f4-db67-4de6-b658-6b0130e9f34e,CALCULATING_PATH,PATROLLING,0
15745,Swoszowice,RatherSafe,60222e0f-f349-413f-a3f2-dd427389c35f,PATROLLING,CALCULATING_PATH,0
15746,Bie¿anów-Prokocim,RatherSafe,d356a481-d51b-4f58-b421-c0e46e9b3ddd,PATROLLING,CALCULATING_PATH,0
15773,Nowa Huta,RatherSafe,a7dbea49-24fc-4360-84e8-58f96dc305f4,PATROLLING,CALCULATING_PATH,0
15774,Swoszowice,RatherSafe,60222e0f-f349-413f-a3f2-dd427389c35f,CALCULATING_PATH,PATROLLING,0
15775,Bie¿anów-Prokocim,RatherSafe,d356a481-d51b-4f58-b421-c0e46e9b3ddd,CALCULATING_PATH,PATROLLING,0
15801,Swoszowice,RatherSafe,664a6b82-f3f9-4ca4-8a2b-09d1468aee99,PATROLLING,CALCULATING_PATH,0
15802,Czy¿yny,RatherSafe,458c4ad0-e6ad-4fdc-8fed-3c907012bdb1,INTERVENTION,PATROLLING,0
15828,Nowa Huta,RatherSafe,a7dbea49-24fc-4360-84e8-58f96dc305f4,CALCULATING_PATH,PATROLLING,0
15828,Swoszowice,RatherSafe,664a6b82-f3f9-4ca4-8a2b-09d1468aee99,CALCULATING_PATH,PATROLLING,0
